sigungu	dangi	area	cntr_ym	cntr_d	price	dong	floor	built_year	road_nm	trns_type	agent_gu	register_ymd
서울특별시 용산구 도원동	제일1	45.26	202301	11	35000	-	3	1971	새창로12길 11-7	중개거래	서울 용산구	23.04.27
서울특별시 용산구 도원동	도원	34.8	202209	28	12000	-	1	1983	새창로12길 11-15	직거래	-	-
서울특별시 용산구 도원동	제일1	45.26	202207	15	28500	-	4	1971	새창로12길 11-7	중개거래	서울 용산구	-
서울특별시 용산구 도원동	삼성래미안	114.99	202206	19	164000	-	13	2001	새창로 70	중개거래	서울 용산구	-
서울특별시 용산구 도원동	삼성래미안	84.69	202206	3	153000	-	21	2001	새창로 70	중개거래	서울 용산구	-
서울특별시 용산구 도원동	도원	34.81	202206	1	26000	-	3	1983	새창로12길 11-15	중개거래	서울 용산구	-
서울특별시 용산구 문배동	용산KCC웰츠타워	97.83	202305	17	167000	102	24	2015	백범로90길 90	중개거래	서울 용산구	23.08.11
서울특별시 용산구 문배동	프라임펠리스	13.69	202304	12	16200	1	17	2012	백범로90길 38	중개거래	서울 용산구	23.06.05
서울특별시 용산구 문배동	프라임펠리스	13.69	202303	24	16000	1	15	2012	백범로90길 38	중개거래	서울 용산구	23.06.05
서울특별시 용산구 문배동	프라임펠리스	13.69	202302	21	16000	1	17	2012	백범로90길 38	중개거래	서울 용산구	23.03.02
서울특별시 용산구 문배동	지오베르크	84.99	202301	31	120000	-	13	2004	백범로 346	중개거래	서울 용산구	23.03.30
서울특별시 용산구 문배동	이안용산1차(101동)	107.53	202301	26	121600	101	3	2005	백범로90길 74	중개거래	경기 과천시	23.03.30
서울특별시 용산구 문배동	CJ나인파크	97.24	202212	6	134000	-	4	2007	백범로90다길 12	중개거래	서울 용산구	-
서울특별시 용산구 문배동	프라임펠리스	13.69	202211	25	15500	-	17	2012	백범로90길 38	중개거래	서울 용산구	-
서울특별시 용산구 문배동	프라임펠리스	13.69	202211	19	16500	-	14	2012	백범로90길 38	중개거래	서울 용산구	-
서울특별시 용산구 문배동	프라임펠리스	13.69	202211	15	16500	-	18	2012	백범로90길 38	중개거래	서울 용산구	-
서울특별시 용산구 문배동	용산큐브	13.01	202210	18	18000	-	17	2013	백범로90길 12	중개거래	서울 용산구	-
서울특별시 용산구 문배동	용산큐브	13.01	202209	18	19000	-	14	2013	백범로90길 12	중개거래	서울 용산구	-
서울특별시 용산구 문배동	용산큐브	13.01	202208	30	19550	-	20	2013	백범로90길 12	중개거래	서울 용산구	-
서울특별시 용산구 문배동	용산큐브	13.01	202208	19	19100	-	16	2013	백범로90길 12	중개거래	서울 용산구	-
서울특별시 용산구 문배동	용산큐브	13.01	202207	15	20000	-	17	2013	백범로90길 12	중개거래	서울 용산구	-
서울특별시 용산구 문배동	아크로타워	126.3	202207	13	183000	-	18	2007	백범로90길 26	중개거래	서울 용산구	-
서울특별시 용산구 문배동	리첸시아용산B	145.75	202207	8	199000	-	12	2010	백범로 341	중개거래	서울 용산구	-
서울특별시 용산구 문배동	용산큐브	13.01	202206	13	20000	-	17	2013	백범로90길 12	중개거래	서울 용산구	-
서울특별시 용산구 문배동	프라임펠리스	13.69	202206	3	18800	-	19	2012	백범로90길 38	직거래	-	-
서울특별시 용산구 문배동	용산큐브	13.01	202205	25	19200	-	20	2013	백범로90길 12	중개거래	서울 용산구	-
서울특별시 용산구 신계동	용산e편한세상	124.96	202304	12	237000	112	22	2011	원효로 216	중개거래	서울 용산구	23.07.03
서울특별시 용산구 신계동	용산e편한세상	84.89	202302	4	159000	106	6	2011	원효로 216	중개거래	서울 용산구	23.05.31
서울특별시 용산구 한강로1가	용산파크자이	162.04	202305	24	215000	A	8	2005	한강대로 205	중개거래	서울 용산구	23.08.18
서울특별시 용산구 한강로1가	대우월드마크용산	96.645	202304	1	120000	101	5	2007	한강대로 211	중개거래	서울 용산구	23.04.27
서울특별시 용산구 한강로1가	용산파크자이	123.12	202212	22	156000	-	8	2005	한강대로 205	중개거래	서울 용산구	-
서울특별시 용산구 한강로1가	용산파크자이	99.85	202211	7	160000	-	6	2005	한강대로 205	중개거래	서울 강남구	-
서울특별시 용산구 한강로1가	용산파크자이	99.85	202210	31	160000	-	6	2005	한강대로 205	중개거래	서울 강남구	-
서울특별시 용산구 한강로1가	용산파크자이	133.09	202206	1	226000	-	18	2005	한강대로 205	중개거래	서울 용산구	-
서울특별시 용산구 한강로2가	한강로대우아이빌	28.22	202303	24	37000	-	11	2004	한강대로43길 13	중개거래	서울 용산구	23.05.03
서울특별시 용산구 한강로2가	벽산메가트리움	116.28	202303	11	165000	102	18	2005	한강대로43길 8	중개거래	서울 용산구	23.07.26
서울특별시 용산구 한강로2가	래미안용산더센트럴	135.27	202212	13	350000	-	37	2017	한강대로 95	중개거래	서울 용산구	-
서울특별시 용산구 한강로2가	한강로대우아이빌	28.22	202211	27	36500	-	15	2004	한강대로43길 13	중개거래	서울 강남구 서울 용산구	-
서울특별시 용산구 한강로2가	용산아이피아대주피오레	84.6	202209	2	94900	-	13	2007	청파로20길 9	중개거래	서울 용산구	-
서울특별시 용산구 한강로2가	아스테리움용산	191.11	202207	4	480000	-	35	2012	한강대로30길 25	중개거래	서울 용산구	-
서울특별시 용산구 용산동5가	용산파크타워(24-0)	100.29	202305	16	243000	102	35	2009	서빙고로 67	중개거래	서울 용산구	23.07.18
서울특별시 용산구 용산동5가	용산파크타워(24-1)	103.12	202303	25	260000	106	14	2009	서빙고로 69	중개거래	서울 용산구	23.04.21
서울특별시 용산구 용산동5가	용산파크타워(24-0)	154.47	202303	17	300000	101	26	2009	서빙고로 67	중개거래	서울 용산구	23.05.26
서울특별시 용산구 용산동5가	용산파크타워(24-0)	154.47	202303	1	275000	101	24	2009	서빙고로 67	중개거래	서울 용산구	23.06.13
서울특별시 용산구 한강로3가	센트럴파크	102.8617	202305	8	300000	104	39	2020	서빙고로 17	중개거래	서울 용산구	23.07.10
서울특별시 용산구 한강로3가	센트럴파크	135.3849	202304	12	405000	102	31	2020	서빙고로 17	중개거래	서울 용산구	23.08.25
서울특별시 용산구 한강로3가	센트럴파크	135.3849	202304	12	405000	-	31	2020	서빙고로 17	중개거래	서울 용산구	-
서울특별시 용산구 한강로3가	센트럴파크	114.8905	202303	28	325000	101	30	2020	서빙고로 17	중개거래	서울 강서구 서울 용산구	23.07.06
서울특별시 용산구 한강로3가	시티하우스	19.9	202303	15	29000	-	6	2011	한강대로14길 37	중개거래	서울 용산구	23.05.10
서울특별시 용산구 한강로3가	센트럴파크	114.8905	202302	27	279800	104	22	2020	서빙고로 17	중개거래	서울 용산구	23.04.11
서울특별시 용산구 한강로3가	센트럴파크	114.8905	202302	23	320000	101	27	2020	서빙고로 17	중개거래	서울 용산구	23.04.05
서울특별시 용산구 한강로3가	용산시티파크(1단지)	143.36	202301	18	340000	103	22	2007	서빙고로 35	중개거래	서울 용산구	23.02.28
서울특별시 용산구 한강로3가	센트럴파크	135.3849	202301	10	370000	102	9	2020	서빙고로 17	중개거래	서울 용산구	24.02.02
서울특별시 용산구 한강로3가	센트럴파크	102.8617	202211	7	290000	-	27	2020	서빙고로 17	중개거래	서울 용산구	-
서울특별시 용산구 한강로3가	용산시티파크(1단지)	114.17	202209	26	245000	-	19	2007	서빙고로 35	중개거래	서울 용산구	-
서울특별시 용산구 한강로3가	센트럴파크	92.7398	202208	28	200100	-	28	2020	서빙고로 17	중개거래	서울 광진구	-
서울특별시 용산구 한강로3가	한강대우트럼프월드3	173.21	202207	14	348000	-	13	2004	한강대로 26	중개거래	서울 용산구	-
서울특별시 용산구 한강로3가	센트럴파크	114.5011	202207	12	370000	-	36	2020	서빙고로 17	중개거래	서울 용산구	-
서울특별시 용산구 한강로3가	용산시티파크(1단지)	114.17	202206	10	270000	-	12	2007	서빙고로 35	중개거래	서울 용산구	-
서울특별시 용산구 한강로3가	원효전자상가	55.77	202209	23	80000	-	2	1974	청파로 83	중개거래	서울 용산구	-
서울특별시 용산구 이촌동	강촌	106.645	202305	24	207000	105	18	1998	이촌로87길 14	중개거래	서울 용산구	23.08.31
서울특별시 용산구 이촌동	한가람	59.88	202305	23	156000	214	11	1998	이촌로65가길 51	중개거래	서울 용산구	23.08.31
서울특별시 용산구 이촌동	강촌	59.12	202305	22	145000	108	17	1998	이촌로87길 14	중개거래	서울 용산구	23.09.26
서울특별시 용산구 이촌동	한가람	114.96	202305	17	249000	207	12	1998	이촌로65길 8	중개거래	서울 용산구	23.07.31
서울특별시 용산구 이촌동	한가람	84.96	202305	17	180000	203	18	1998	이촌로 201	중개거래	서울 용산구	23.07.31
서울특별시 용산구 이촌동	한가람	59.88	202305	17	155000	216	20	1998	이촌로65가길 51	중개거래	서울 용산구	23.10.31
서울특별시 용산구 이촌동	이촌코오롱(A)	84.78	202305	17	185000	102	16	1999	이촌로87길 21	중개거래	서울 용산구	23.08.10
서울특별시 용산구 이촌동	이촌코오롱(A)	59.82	202305	17	149000	109	9	1999	이촌로87길 21	중개거래	서울 용산구	23.08.10
서울특별시 용산구 이촌동	한강맨숀	120.56	202305	13	418000	25	4	1971	이촌로 248	중개거래	서울 용산구	23.06.20
서울특별시 용산구 이촌동	강촌	59.12	202305	13	143000	106	18	1998	이촌로87길 14	중개거래	서울 용산구	23.09.11
서울특별시 용산구 이촌동	한가람	59.88	202305	12	155000	218	18	1998	이촌로65가길 23	중개거래	서울 용산구	23.09.14
서울특별시 용산구 이촌동	왕궁	102.48	202305	12	240000	3	4	1974	이촌로88길 15	중개거래	서울 용산구	23.10.18
서울특별시 용산구 이촌동	이촌코오롱(A)	114.69	202305	10	220000	101	14	1999	이촌로87길 21	중개거래	서울 용산구	23.07.12
서울특별시 용산구 이촌동	왕궁	102.48	202305	5	224500	-	1	1974	이촌로88길 15	중개거래	서울 용산구	-
서울특별시 용산구 이촌동	한강맨숀	120.56	202305	4	409000	23	5	1971	이촌로 248	중개거래	서울 용산구	23.08.28
서울특별시 용산구 이촌동	한강맨숀	87.54	202305	3	334000	-	2	1971	이촌로 248	중개거래	서울 용산구	-
서울특별시 용산구 이촌동	동아그린	43.02	202305	2	98000	104	7	1999	이촌로 100-8	중개거래	경기 성남분당구 서울 용산구	23.07.31
서울특별시 용산구 이촌동	한가람	114.96	202305	1	229000	219	18	1998	이촌로65가길 23	중개거래	서울 용산구	23.08.31
서울특별시 용산구 이촌동	한가람	59.88	202305	1	146500	216	9	1998	이촌로65가길 51	중개거래	서울 용산구	23.10.20
서울특별시 용산구 이촌동	왕궁	102.48	202304	27	224500	1	1	1974	이촌로88길 15	중개거래	서울 용산구	23.08.31
서울특별시 용산구 이촌동	LG한강자이	168.53	202304	27	370000	104	4	2003	이촌로64길 15	중개거래	서울 용산구	23.08.21
서울특별시 용산구 이촌동	한가람	114.96	202304	24	250000	215	14	1998	이촌로65가길 51	중개거래	서울 용산구	23.06.28
서울특별시 용산구 이촌동	한가람	59.88	202304	22	150000	209	8	1998	이촌로69길 30	중개거래	서울 용산구	23.06.27
서울특별시 용산구 이촌동	한가람	59.88	202304	22	153000	202	7	1998	이촌로 201	중개거래	서울 용산구	23.07.04
서울특별시 용산구 이촌동	한가람	59.88	202304	20	149500	209	8	1998	이촌로69길 30	중개거래	서울 용산구	23.06.16
서울특별시 용산구 이촌동	한강맨숀	87.54	202304	19	334000	34	2	1971	이촌로 248	중개거래	서울 용산구	23.07.27
서울특별시 용산구 이촌동	동부센트레빌	100.92	202304	19	223000	104	14	2001	이촌로 174	중개거래	서울 용산구	23.05.30
서울특별시 용산구 이촌동	래미안첼리투스	124.02	202304	19	379998	103	23	2015	이촌로 310	중개거래	서울 용산구	23.07.17
서울특별시 용산구 이촌동	한가람	59.88	202304	13	155000	202	10	1998	이촌로 201	중개거래	서울 용산구	23.08.18
서울특별시 용산구 이촌동	한가람	59.88	202304	10	153000	202	12	1998	이촌로 201	중개거래	서울 용산구	23.06.09
서울특별시 용산구 이촌동	한가람	84.96	202304	10	180000	206	6	1998	이촌로65길 8	중개거래	서울 용산구	23.06.09
서울특별시 용산구 이촌동	한가람	84.96	202304	8	180000	-	21	1998	이촌로 201	중개거래	서울 용산구	-
서울특별시 용산구 이촌동	이촌코오롱(A)	84.78	202304	8	178000	102	2	1999	이촌로87길 21	중개거래	서울 용산구	23.07.05
서울특별시 용산구 이촌동	LG한강자이	168.53	202304	7	420000	103	25	2003	이촌로64길 15	중개거래	서울 용산구	23.08.01
서울특별시 용산구 이촌동	한강(대우)	84.98	202304	6	183000	106	22	2000	이촌로 181	중개거래	서울 용산구	23.06.02
서울특별시 용산구 이촌동	강촌	114.595	202304	4	224700	102	19	1998	이촌로87길 13	중개거래	서울 용산구	23.05.08
서울특별시 용산구 이촌동	한가람	59.88	202304	1	150500	209	17	1998	이촌로69길 30	중개거래	서울 용산구	23.07.05
서울특별시 용산구 이촌동	한가람	84.89	202303	30	197000	210	16	1998	이촌로71길 10	중개거래	서울 용산구	23.07.18
서울특별시 용산구 이촌동	한가람	59.88	202303	30	150000	207	6	1998	이촌로65길 8	중개거래	서울 용산구	23.06.22
서울특별시 용산구 이촌동	한가람	59.88	202303	30	148000	216	19	1998	이촌로65가길 51	중개거래	서울 노원구 서울 용산구	23.03.31
서울특별시 용산구 이촌동	한가람	84.96	202303	27	170000	-	2	1998	이촌로65가길 51	중개거래	서울 용산구	-
서울특별시 용산구 이촌동	한가람	59.88	202303	27	155000	202	16	1998	이촌로 201	중개거래	서울 용산구	23.06.08
서울특별시 용산구 이촌동	한가람	84.96	202303	25	180000	203	21	1998	이촌로 201	중개거래	서울 용산구	23.09.14
서울특별시 용산구 이촌동	점보	217.36	202303	25	195000	-	7	1974	이촌로88길 3	중개거래	서울 용산구	23.06.15
서울특별시 용산구 이촌동	점보	217.36	202303	25	195000	-	7	1974	이촌로88길 3	중개거래	서울 용산구	23.06.15
서울특별시 용산구 이촌동	이촌코오롱(A)	59.82	202303	25	121000	107	15	1999	이촌로87길 21	직거래	-	23.12.14
서울특별시 용산구 이촌동	대림	84.78	202303	24	170000	103	6	1994	이촌로2가길 122	중개거래	서울 용산구	23.06.22
서울특별시 용산구 이촌동	빌라맨션	20.26	202303	22	25000	-	18	1974	이촌로 156	중개거래	서울 용산구	23.03.24
서울특별시 용산구 이촌동	한강(대우)	84.98	202303	21	172500	109	1	2000	이촌로65가길 3	중개거래	서울 용산구 인천 계양구	23.05.08
서울특별시 용산구 이촌동	강촌	84.85	202303	21	175000	103	14	1998	이촌로87길 14	중개거래	서울 용산구	23.07.04
서울특별시 용산구 이촌동	한가람	59.88	202303	15	150000	202	10	1998	이촌로 201	중개거래	서울 용산구	23.04.28
서울특별시 용산구 이촌동	한가람	59.88	202303	14	142000	207	12	1998	이촌로65길 8	중개거래	서울 용산구	23.05.04
서울특별시 용산구 이촌동	한가람	59.88	202303	14	148000	-	19	1998	이촌로65가길 51	중개거래	서울 노원구 서울 용산구	-
서울특별시 용산구 이촌동	한가람	59.88	202303	14	142000	-	12	1998	이촌로65길 8	중개거래	서울 용산구	-
서울특별시 용산구 이촌동	우성	114.74	202303	14	179000	102	3	1995	이촌로 193	중개거래	서울 용산구	23.06.14
서울특별시 용산구 이촌동	두산위브트레지움	89.09	202303	14	130000	-	13	1976	이촌로 177	중개거래	서울 용산구	23.03.30
